tempo_us,x_m,y_m,z_m,lidar_angle_deg,distance_m,intensity,X_lidar_m,Y_lidar_m,Z_lidar_m,X_body_m,Y_body_m,Z_body_m,X_global_m,Y_global_m,Z_global_m
23028657,0.0582222222222222,0.5080128808712036,0.0,255.25,1.24,237,-1.1991369642532894,0.0,-0.31570641577485437,-1.1991369642532894,0.0,-0.31570641577485437,-1.1464960379829008,0.4477389533840326,-0.2874386320479778
23028657,0.0582222222222222,0.5080128808712036,0.0,94.2,0.726,240,0.7240503104649566,0.0,-0.05317093111466063,0.7240503104649566,0.0,-0.05317093111466063,0.7811709864810914,0.4909441990246798,-0.06426308704533402
23100159,0.0582222222222222,0.5016736123092942,0.0,235.1,0.788,239,-0.6462796781885322,0.0,-0.4508509482750671,-0.6462796781885322,0.0,-0.4508509482750671,-0.589976355482746,0.4054028673763528,-0.4376237511051166
23207527,0.0582222222222222,0.4745555555555555,0.0,237.51,1.131,236,-0.9539817718757085,0.0,-0.6075193650649201,-0.9539817718757085,0.0,-0.6075193650649201,-0.8969842138879724,0.3485999360386913,-0.5923485851471108
23207527,0.0582222222222222,0.4745555555555555,0.0,333.63,1.006,236,-0.44683112142383324,0.0,0.9013201145692464,-0.44683112142383324,0.0,0.9013201145692464,-0.38673668264993244,0.6757569972792598,0.8795257544968628
23299103,0.0598695194044351,0.4838355070437928,0.0,117.55,0.555,237,0.4920671868089028,0.0,-0.2566999876625871,0.4920671868089028,0.0,-0.2566999876625871,0.5503354635542775,0.4240409237194471,-0.2527701830403887
23299103,0.0598695194044351,0.4838355070437928,0.0,185.71,0.773,234,-0.0769084122604002,0.0,-0.7691645442449778,-0.0769084122604002,0.0,-0.7691645442449778,-0.021784093911092893,0.3150424271802021,-0.7499137174520025
23299103,0.0598695194044351,0.4838355070437928,0.0,299.32,2.128,225,-1.8553997794621675,0.0,1.0420535774957738,-1.8553997794621675,0.0,1.0420535774957738,-1.789034967233779,0.7256167544567126,1.0254160266392047
23567683,0.0676666666666666,0.5380450489676499,0.0,38.480000000000004,0.231,151,0.1437377673121251,0.0,0.18083266919482605,0.1437377673121251,0.0,0.18083266919482605,0.21395703396372923,0.5798622177726837,0.17381442065956962
23567683,0.0676666666666666,0.5380450489676499,0.0,117.0,0.133,211,0.11850386771705294,0.0,-0.06038073646535972,0.11850386771705294,0.0,-0.06038073646535972,0.18529951719857443,0.5243107898343176,-0.06052175312890655
23567683,0.0676666666666666,0.5380450489676499,0.0,136.63,0.079,203,0.054249851659309636,0.0,-0.057427812033394574,0.054249851659309636,0.0,-0.057427812033394574,0.12109466189147852,0.5249021819027707,-0.056689631958343
23647860,0.0676666666666666,0.571,0.0,258.85,0.6950000000000001,240,-0.681881376862315,0.0,-0.13439787159160568,-0.681881376862315,0.0,-0.13439787159160568,-0.6165163152043329,0.5383854548974751,-0.11770700389468348
23647860,0.0676666666666666,0.571,0.0,282.56,0.256,228,-0.2498736171042619,0.0,0.055670238684890905,-0.2498736171042619,0.0,0.055670238684890905,-0.18115194098831489,0.5828711475875009,0.05902860611256358
23647860,0.0676666666666666,0.571,0.0,1.43,0.097,132,0.002420694873796965,0.0,0.09696979032836966,0.002420694873796965,0.0,0.09696979032836966,0.07184147474205248,0.5930249768281942,0.09437410329773312
23647860,0.0676666666666666,0.571,0.0,6.17,0.132,190,0.014187202220135182,0.0,0.13123537363517884,0.014187202220135182,0.0,0.13123537363517884,0.08422573832198291,0.6008413828593286,0.12751191714877894
23725557,0.0774444444444444,0.6198888888888888,0.0,328.36,1.5050000000000001,233,-0.7894934956831285,0.0,1.2812981777377326,-0.7894934956831285,0.0,1.2812981777377326,-0.6829663700585936,0.907072839595189,1.2666198212737505
23725557,0.0774444444444444,0.6198888888888888,0.0,346.5,0.962,235,-0.2245744400293808,0.0,0.9354198634225649,-0.2245744400293808,0.0,0.9354198634225649,-0.12600352172862422,0.8310574386908108,0.9162209169379375
23725557,0.0774444444444444,0.6198888888888888,0.0,4.64,0.757,238,0.06123735426019201,0.0,0.7545190431282777,0.06123735426019201,0.0,0.7545190431282777,0.1556499224207098,0.7912585904721053,0.7331884673082244
23820234,0.0774444444444444,0.6143668552329237,0.0,250.75,0.647,238,-0.6108255961941315,0.0,-0.2133098474850232,-0.6108255961941315,0.0,-0.2133098474850232,-0.5391750725591218,0.5624985497453242,-0.18894192265385076
23820234,0.0774444444444444,0.6143668552329237,0.0,33.28,3.39,240,1.860198201016766,0.0,2.8340364593515712,1.860198201016766,0.0,2.8340364593515712,2.017687147122672,1.2657539889268696,2.7024531553316278
23820234,0.0774444444444444,0.6143668552329237,0.0,95.59,0.8180000000000001,238,0.8141099324945524,0.0,-0.07968072422936036,0.8141099324945524,0.0,-0.07968072422936036,0.8888791464311232,0.601279442100559,-0.10259846017018207
23820234,0.0774444444444444,0.6143668552329237,0.0,111.17,0.594,241,0.5539127336353034,0.0,-0.21451499601814664,0.5539127336353034,0.0,-0.21451499601814664,0.6249578572754868,0.5692527779857813,-0.22589772642557385
23891744,0.0774444444444444,0.6166650537131771,0.0,177.6,0.116,155,0.004857575832587178,0.0,-0.11589824829146758,0.004857575832587178,0.0,-0.11589824829146758,0.0787747382429427,0.5908005877222684,-0.11307192276341109
23891744,0.0774444444444444,0.6166650537131771,0.0,146.55,0.554,225,0.3053698262111871,0.0,-0.46223940684427745,0.3053698262111871,0.0,-0.46223940684427745,0.3685772357891419,0.516039327725336,-0.46046950069821646
23891744,0.0774444444444444,0.6166650537131771,0.0,84.44,1.774,231,1.7656538323279733,0.0,0.1718794472458558,1.7656538323279733,0.0,0.1718794472458558,1.8472810625246114,0.6707061573621056,0.10878375071196497
24011311,0.0774444444444444,0.6792222222222222,0.0,250.19,0.632,239,-0.5945992725009253,0.0,-0.21418614600708985,-0.5945992725009253,0.0,-0.21418614600708985,-0.5219114381712131,0.6257246380769526,-0.19322146481337413
24011311,0.0774444444444444,0.6792222222222222,0.0,42.34,2.404,222,1.6191630173328542,0.0,1.7769431964195048,1.6191630173328542,0.0,1.7769431964195048,1.7374171676386194,1.0870404998770264,1.6903818535058828
24011311,0.0774444444444444,0.6792222222222222,0.0,112.36,0.773,235,0.7148795566444829,0.0,-0.29406839254123807,0.7148795566444829,0.0,-0.29406839254123807,0.7851706559246916,0.6224125364241455,-0.30565547464971143
24169784,0.0774444444444444,0.7169312822219612,0.0,53.77,0.648,235,0.5227098228168613,0.0,0.3829862153273476,0.5227098228168613,0.0,0.3829862153273476,0.6091647163375271,0.8031694300749712,0.3601951336606708
24259890,0.0774444444444444,0.7609999999999999,0.0,231.42000000000002,0.17400000000000002,191,-0.13602244677623485,0.0,-0.10850757564799965,-0.13602244677623485,0.0,-0.10850757564799965,-0.06148023489820034,0.7376057753848744,-0.10212073111861471
24259890,0.0774444444444444,0.7609999999999999,0.0,260.6,0.182,211,-0.17955613341246843,0.0,-0.0297253251279752,-0.17955613341246843,0.0,-0.0297253251279752,-0.10285386248546108,0.7552221113873306,-0.024148219838927835
24259890,0.0774444444444444,0.7609999999999999,0.0,289.78000000000003,0.14200000000000002,171,-0.13362185139278018,0.0,0.04805414477821627,-0.13362185139278018,0.0,0.04805414477821627,-0.054820061287468996,0.7722199979953633,0.050440184064659194
24259890,0.0774444444444444,0.7609999999999999,0.0,348.14,0.138,122,-0.028361898974197098,0.0,0.13505407319506302,-0.028361898974197098,0.0,0.13505407319506302,0.05276827521812005,0.7909940283320706,0.13242146705398167
24359435,0.0774444444444444,0.7844979496162119,0.0,171.98,0.082,173,0.011440538421653266,0.0,-0.08119799308248127,0.011440538421653266,0.0,-0.08119799308248127,0.08622132124519502,0.7665540191306166,-0.0795297541323533
24359435,0.0774444444444444,0.7844979496162119,0.0,88.49,0.133,148,0.13295381455440552,0.0,0.0035047389963801766,0.13295381455440552,0.0,0.0035047389963801766,0.21043833779368246,0.7833838277854703,-0.0006189219318772443
24460401,0.0774444444444444,0.853,0.0,233.42000000000002,0.122,212,-0.09796911685837412,0.0,-0.07270524150286714,-0.09796911685837412,0.0,-0.07270524150286714,-0.02260641807326909,0.8384329671582439,-0.06827610463147991
24460401,0.0774444444444444,0.853,0.0,265.7,0.254,213,-0.2532850239153794,0.0,-0.019044596613887226,-0.2532850239153794,0.0,-0.019044596613887226,-0.176273452511807,0.8532019778166661,-0.01196611754323669
24570712,0.0769351716974472,0.8743316376178957,0.0,268.43,0.082,244,-0.08196921701559377,0.0,-0.002246655703594335,-0.08196921701559377,0.0,-0.002246655703594335,-0.005060431681767744,0.8748075447604492,-0.0007032345768971135
24570712,0.0769351716974472,0.8743316376178957,0.0,130.33,0.124,210,0.09452886628687253,0.0,-0.08025143885637548,0.09452886628687253,0.0,-0.08025143885637548,0.1698079867154137,0.8550704516140997,-0.07987269210666276
24663464,0.0674444444444444,0.933,0.0,265.53000000000003,0.242,210,-0.24126390331530997,0.0,-0.018860778272933264,-0.24126390331530997,0.0,-0.018860778272933264,-0.17416235314493278,0.9317102960879629,-0.013729239688525824
24663464,0.0674444444444444,0.933,0.0,113.15,0.14200000000000002,245,0.13056598511280373,0.0,-0.05582583211671024,0.13056598511280373,0.0,-0.05582583211671024,0.19677085935801603,0.9182394551567833,-0.056752134070307075
24763630,0.0674444444444444,0.9375993018251272,0.0,138.69,0.24,232,0.15843186677632526,0.0,-0.18027574320958634,0.15843186677632526,0.0,-0.18027574320958634,0.22162138963803169,0.8918861996576962,-0.1781566217152862
24916087,0.0674444444444444,0.9541156611586996,0.0,11.27,0.596,239,0.1164778705878476,0.0,0.5845074042844287,0.1164778705878476,0.0,0.5845074042844287,0.20007832269837766,1.0866669720053943,0.5657335099957786
24916087,0.0674444444444444,0.9541156611586996,0.0,20.71,0.601,238,0.2125365006108335,0.0,0.5621647764740345,0.2125365006108335,0.0,0.5621647764740345,0.29546891617229815,1.0794574088501074,0.541752052676219
24916087,0.0674444444444444,0.9541156611586996,0.0,30.150000000000002,0.616,243,0.3093955684163175,0.0,0.5326634793604155,0.3093955684163175,0.0,0.5326634793604155,0.3914609606604597,1.0705769650029366,0.5107896454766258
24916087,0.0674444444444444,0.9541156611586996,0.0,105.69,0.751,243,0.7230169592987022,0.0,-0.2030947477569489,0.7230169592987022,0.0,-0.2030947477569489,0.7844643543819149,0.8917818982438166,-0.21447132851300407
24995504,0.0674444444444444,0.9660031504831814,0.0,66.63,0.601,229,0.5516954300579776,0.0,0.23839704791197208,0.5516954300579776,0.0,0.23839704791197208,0.6256909096580305,1.0113419461098705,0.21795934870442607
24995504,0.0674444444444444,0.9660031504831814,0.0,98.73,0.897,238,0.8866078525442859,0.0,-0.13614520118906145,0.8866078525442859,0.0,-0.13614520118906145,0.9497220514165098,0.9172060853767847,-0.15431808277919948
25152483,0.0674444444444444,1.0156666666666667,0.0,249.95000000000002,0.803,237,-0.7543332166903475,0.0,-0.27530055974805673,-0.7543332166903475,0.0,-0.27530055974805673,-0.6946422142347196,0.9588400355987068,-0.24658397892947825
25152483,0.0674444444444444,1.0156666666666667,0.0,38.4,0.12,213,0.07453773363339723,0.0,0.09404321487910078,0.07453773363339723,0.0,0.09404321487910078,0.14471626984001906,1.0378657152073685,0.08908572974345208
25152483,0.0674444444444444,1.0156666666666667,0.0,59.35,0.135,151,0.11614015937844695,0.0,0.06882196872764497,0.11614015937844695,0.0,0.06882196872764497,0.18555669099310632,1.030974927559924,0.0635622086121311
25302911,0.0777777777777777,1.087582583025695,0.0,116.21000000000001,0.514,241,0.4611511875321664,0.0,-0.22701449785789607,0.4611511875321664,0.0,-0.22701449785789607,0.5309643683597065,1.0271776220379765,-0.23488115038205915
25385202,0.0777777777777777,1.086605543506225,0.0,265.35,0.145,193,-0.1445227342625601,0.0,-0.01175496836548006,-0.1445227342625601,0.0,-0.01175496836548006,-0.06704928666846499,1.0850381588591107,-0.006903963300297265
25385202,0.0777777777777777,1.086605543506225,0.0,241.52,0.648,234,-0.5695813850772726,0.0,-0.3090000740670716,-0.5695813850772726,0.0,-0.3090000740670716,-0.5014921906570666,1.016912570955293,-0.2819453728056368
25385202,0.0777777777777777,1.086605543506225,0.0,236.75,0.6,240,-0.5017716935086555,0.0,-0.3289759377119485,-0.5017716935086555,0.0,-0.3289759377119485,-0.43436354813978817,1.011484045547016,-0.3034271293601842
25486467,0.0777777777777777,1.0858084841917808,0.0,181.13,0.122,145,-0.0024059549272838054,0.0,-0.12197627384408771,-0.0024059549272838054,0.0,-0.12197627384408771,0.07142171056600373,1.057099437929963,-0.1184035095440005
25486467,0.0777777777777777,1.0858084841917808,0.0,104.74000000000001,0.77,216,0.7446595776678115,0.0,-0.19591353548848184,0.7446595776678115,0.0,-0.19591353548848184,0.8156968510177042,1.0360883374396175,-0.21425066710671342
25584389,0.0777777777777777,1.085972819177197,0.0,108.12,0.099,210,0.09409031549172572,0.0,-0.030789812124589488,0.09409031549172572,0.0,-0.030789812124589488,0.17089029147942403,1.0784729681875114,-0.0327843259392844
25584389,0.0777777777777777,1.085972819177197,0.0,160.97,0.127,212,0.04141002413620552,0.0,-0.12005919332162313,0.04141002413620552,0.0,-0.12005919332162313,0.1155260934512617,1.0581370167919684,-0.11802217066884298
25665427,0.0777777777777777,1.0870415286211097,0.0,207.01,0.167,219,-0.07584238246745385,0.0,-0.14878485481278145,-0.07584238246745385,0.0,-0.14878485481278145,-0.0013646686511152722,1.0527416385957369,-0.1429999675436926
25665427,0.0777777777777777,1.0870415286211097,0.0,5.8500000000000005,0.556,238,0.05666999742204783,0.0,0.55310443081952,0.05666999742204783,0.0,0.55310443081952,0.14677770737273307,1.2141188639838376,0.5368671721692434
25732426,0.0777777777777777,1.0885440463664062,0.0,353.05,2.348,237,-0.28411536613262367,0.0,2.3307471889347684,-0.28411536613262367,0.0,2.3307471889347684,-0.14848383570548282,1.622628318165152,2.27522826830214
25732426,0.0777777777777777,1.0885440463664062,0.0,2.58,0.23600000000000002,237,0.01062336981124239,0.0,0.2357607770895184,0.01062336981124239,0.0,0.2357607770895184,0.09424041702533288,1.14257121776875,0.2291419783873453
25796374,0.0777777777777777,1.09023035916254,0.0,56.51,1.456,130,1.2142779966297985,0.0,0.8034083313612843,1.2142779966297985,0.0,0.8034083313612843,1.3150801183833856,1.2724328132469607,0.7455341599534518
25796374,0.0777777777777777,1.09023035916254,0.0,111.74000000000001,0.28,227,0.26008477969559135,0.0,-0.10371069072518865,0.26008477969559135,0.0,-0.10371069072518865,0.33470508794972453,1.066078975502963,-0.10865112956217317
25796374,0.0777777777777777,1.09023035916254,0.0,138.33,1.006,236,0.6688283605937017,0.0,-0.7514683120834446,0.6688283605937017,0.0,-0.7514683120834446,0.7242681137132062,0.9170747244229662,-0.751068153831616
25883654,0.0777777777777777,1.0933388441460878,0.0,185.64000000000001,0.106,212,-0.010417433626296707,0.0,-0.10548685736451581,-0.010417433626296707,0.0,-0.10548685736451581,0.06443676204781548,1.068190626403241,-0.10210575127607291
25883654,0.0777777777777777,1.0933388441460878,0.0,220.37,0.6,236,-0.3886326430278477,0.0,-0.45712653475070714,-0.3886326430278477,0.0,-0.45712653475070714,-0.3233789976851865,0.9837458438178287,-0.43250735921970995
25883654,0.0777777777777777,1.0933388441460878,0.0,231.95000000000002,0.514,240,-0.4047612184426291,0.0,-0.3168033396996287,-0.4047612184426291,0.0,-0.3168033396996287,-0.33560582239424663,1.0171455466985009,-0.2958117315673595
25984140,0.0777777777777777,1.098999326183406,0.0,22.91,0.663,240,0.2580957702856659,0.0,0.6107008869820387,0.2580957702856659,0.0,0.6107008869820387,0.35022721524400013,1.2501758950005546,0.5852229908889541
25984140,0.0777777777777777,1.098999326183406,0.0,14.4,0.912,239,0.22680517709434758,0.0,0.8833478429493116,0.22680517709434758,0.0,0.8833478429493116,0.32539050391567004,1.3173775589445738,0.85014286170659
26097691,0.0777777777777777,1.1077777777777778,0.0,7.98,0.6,240,0.0832964542335822,0.0,0.5941899533921057,0.0832964542335822,0.0,0.5941899533921057,0.1663183612381144,1.2541762520064417,0.5750896033002356
26097691,0.0777777777777777,1.1077777777777778,0.0,9.35,0.6,240,0.09747897212073388,0.0,0.5920285888318951,0.09747897212073388,0.0,0.5920285888318951,0.18048072022788458,1.2537310398665467,0.5728435658168268
26097691,0.0777777777777777,1.1077777777777778,0.0,14.83,1.941,226,0.49680273580248935,0.0,1.8763443291941813,0.49680273580248935,0.0,1.8763443291941813,0.5911230407557728,1.5714867058022444,1.8135411964023462
26200580,0.0777777777777777,1.1096286857104145,0.0,42.54,0.662,238,0.4475813508669346,0.0,0.487765245129386,0.4475813508669346,0.0,0.487765245129386,0.5288332841676747,1.229455423143342,0.4695045081269548
26200580,0.0777777777777777,1.1096286857104145,0.0,16.57,2.2800000000000002,225,0.6502253379666068,0.0,2.185316226514189,0.6502253379666068,0.0,2.185316226514189,0.7436328355688061,1.640107024002945,2.11509568923406
26261451,0.0777777777777777,1.112014269363098,0.0,260.02,0.243,243,-0.2393229987618334,0.0,-0.04211297025434661,-0.2393229987618334,0.0,-0.04211297025434661,-0.16186743606688161,1.1007279409985786,-0.03862370092826103
26362585,0.0777777777777777,1.1169374230685951,0.0,5.8500000000000005,0.556,223,0.05666999742204783,0.0,0.55310443081952,0.05666999742204783,0.0,0.55310443081952,0.13182773967975658,1.2489095160009989,0.537399263402394
26435903,0.0777777777777777,1.1209663757979869,0.0,126.25,0.756,234,0.6096721208262168,0.0,-0.4470300941628683,0.6096721208262168,0.0,-0.4470300941628683,0.6907115342866958,1.0160447178766676,-0.4299298266355895
26548361,0.0777777777777777,1.132366199391922,0.0,156.72,0.12,237,0.04742698562451799,0.0,-0.11023012761750647,0.04742698562451799,0.0,-0.11023012761750647,0.1258623018969219,1.104256793350502,-0.10629082666078964
26548361,0.0777777777777777,1.132366199391922,0.0,239.85,0.233,211,-0.2014782316411961,0.0,-0.11702786922240585,-0.2014782316411961,0.0,-0.11702786922240585,-0.1229959323302248,1.1011817359569256,-0.11404580908450405
26749754,0.0777777777777777,1.185111111111111,0.0,24.740000000000002,1.192,238,0.4988534664902469,0.0,1.082593746042653,0.4988534664902469,0.0,1.082593746042653,0.5872848596714182,1.4711856162789072,1.0389552016296117
26749754,0.0777777777777777,1.185111111111111,0.0,116.53,0.6,242,0.5368203661850495,0.0,-0.26799980307632576,0.5368203661850495,0.0,-0.26799980307632576,0.6119252417095418,1.1146246107918716,-0.2640419285795545
26749754,0.0777777777777777,1.185111111111111,0.0,147.13,0.584,235,0.3169570949230364,0.0,-0.4905040264645635,0.3169570949230364,0.0,-0.4905040264645635,0.3898786647636602,1.0557690180333303,-0.47636084988261157
26749754,0.0777777777777777,1.185111111111111,0.0,177.73,0.081,179,0.00320829741756698,0.0,-0.08093643695938457,0.00320829741756698,0.0,-0.08093643695938457,0.0801874124675736,1.16374410302,-0.07809381938345777
26749754,0.0777777777777777,1.185111111111111,0.0,238.92000000000002,0.227,200,-0.19441354540265968,0.0,-0.11718520966388203,-0.19441354540265968,0.0,-0.11718520966388203,-0.11778140426381237,1.154074368210955,-0.11100597690833526
26749754,0.0777777777777777,1.185111111111111,0.0,330.72,0.21,128,-0.10270638259097072,0.0,0.18317040966017722,-0.10270638259097072,0.0,0.18317040966017722,-0.02311597951460681,1.2334195991264159,0.17772658699558863
26842977,0.0777777777777777,1.1840543860259805,0.0,236.96,1.52,235,-1.2742010034087585,0.0,-0.8287410952234198,-1.2742010034087585,0.0,-0.8287410952234198,-1.206893464181218,0.960793234627533,-0.7811365171080988
26842977,0.0777777777777777,1.1840543860259805,0.0,86.94,0.5690000000000001,228,0.568188709057001,0.0,0.030374181472734747,0.568188709057001,0.0,0.030374181472734747,0.6463020061208808,1.1927946533985272,0.021559441392006003
26911342,0.0777777777777777,1.196578596618134,0.0,259.92,0.6,239,-0.5907386007175233,0.0,-0.10501383538516557,-0.5907386007175233,0.0,-0.10501383538516557,-0.5135915679631295,1.1676839144469184,-0.0971977070727278
26911342,0.0777777777777777,1.196578596618134,0.0,248.34,0.974,248,-0.905226324619081,0.0,-0.3595014620507545,-0.905226324619081,0.0,-0.3595014620507545,-0.8296324061746311,1.0985354460897079,-0.34010336472007435
26911342,0.0777777777777777,1.196578596618134,0.0,229.02,1.243,238,-0.9383886077575239,0.0,-0.815153863286494,-0.9383886077575239,0.0,-0.815153863286494,-0.8655871556376699,0.9751418566149871,-0.7785097125783641
26911342,0.0777777777777777,1.196578596618134,0.0,225.16,0.937,238,-0.6644066820996855,0.0,-0.6607062590753077,-0.6644066820996855,0.0,-0.6607062590753077,-0.5906644798829209,1.0171728480264093,-0.6316387619088233
26911342,0.0777777777777777,1.196578596618134,0.0,221.3,0.678,241,-0.4474811308775153,0.0,-0.5093570825153804,-0.4474811308775153,0.0,-0.5093570825153804,-0.37281591658383706,1.0583202961617542,-0.48737456330471846
26981131,0.0777777777777777,1.235111111111111,0.0,227.87,0.514,241,-0.3811950982293687,0.0,-0.34479892268668993,-0.3811950982293687,0.0,-0.34479892268668993,-0.3054358859691293,1.1388427814617064,-0.3287486830759724
27108162,0.0777777777777777,1.2358537421090434,0.0,345.61,0.74,238,-0.18390541695689847,0.0,0.7167836477026449,-0.18390541695689847,0.0,0.7167836477026449,-0.09927561362706713,1.4252770787540077,0.6930879425630858
27265616,0.0777777777777777,1.2411457141345243,0.0,191.95000000000002,0.5720000000000001,240,-0.1184371856948499,0.0,-0.5596039966303705,-0.1184371856948499,0.0,-0.5596039966303705,-0.046797047582087664,1.0920847665849416,-0.5380018092926636
27265616,0.0777777777777777,1.2411457141345243,0.0,171.08,0.081,233,0.012559474433331556,0.0,-0.0800203699189056,0.012559474433331556,0.0,-0.0800203699189056,0.08945769866218399,1.2198274354800733,-0.07726648978273301
27265616,0.0777777777777777,1.2411457141345243,0.0,66.73,0.116,187,0.1065637900587948,0.0,0.04582748791178838,0.1065637900587948,0.0,0.04582748791178838,0.18483794293149405,1.2533416758319864,0.042957881180675284
27265616,0.0777777777777777,1.2411457141345243,0.0,4.12,0.26,241,0.018679859246063142,0.0,0.25932809886039593,0.018679859246063142,0.0,0.25932809886039593,0.09930423983176732,1.3102267111447552,0.24972870736763653
27368002,0.0777777777777777,1.2476153733392776,0.0,233.5,0.135,152,-0.10852067618332431,0.0,-0.08030107621143114,-0.10852067618332431,0.0,-0.08030107621143114,-0.03193052128357109,1.2256458530811527,-0.07554091141026498
27368002,0.0777777777777777,1.2476153733392776,0.0,232.44,2.86,164,-2.267166078106711,0.0,-1.7434328132400845,-2.267166078106711,0.0,-1.7434328132400845,-2.21518439174318,0.7707518906295838,-1.6415010533057006
27368002,0.0777777777777777,1.2476153733392776,0.0,231.91,0.14100000000000001,161,-0.11097302113023694,0.0,-0.08698269127377004,-0.11097302113023694,0.0,-0.08698269127377004,-0.034482525750763604,1.223826795721402,-0.08193123840512903
27368002,0.0777777777777777,1.2476153733392776,0.0,229.79,0.16,213,-0.12218933814137671,0.0,-0.10329455767160389,-0.12218933814137671,0.0,-0.10329455767160389,-0.0459414735447556,1.2193787953171424,-0.09744866604418821
27481224,0.0777777777777777,1.2547245828760043,0.0,215.79,0.09,180,-0.052633449786390056,0.0,-0.07300493109087601,-0.052633449786390056,0.0,-0.07300493109087601,0.024318656776318663,1.2359816773582588,-0.06993443983120355
27481224,0.0777777777777777,1.2547245828760043,0.0,220.6,0.113,211,-0.07353748655104113,0.0,-0.08579765772884156,-0.07353748655104113,0.0,-0.08579765772884156,0.0032706916882055126,1.2327376389927969,-0.0820625884378367
27481224,0.0777777777777777,1.2547245828760043,0.0,244.67000000000002,0.324,237,-0.29285020638668896,0.0,-0.1386173027413017,-0.29285020638668896,0.0,-0.1386173027413017,-0.21662769602488688,1.219802249982541,-0.1306975426712634
27563427,0.0777777777777777,1.2583196261343528,0.0,178.41,0.075,242,0.002081038006631024,0.0,-0.07497112297955097,0.002081038006631024,0.0,-0.07497112297955097,0.07934162472961513,1.2388192575416153,-0.07240366017998401
27563427,0.0777777777777777,1.2583196261343528,0.0,102.34,0.27,243,0.2637620855319729,0.0,-0.05770235901437851,0.2637620855319729,0.0,-0.05770235901437851,0.3411258778648133,1.240664719319023,-0.0568865752694842
27690579,0.0777777777777777,1.2617101856344586,0.0,53.88,0.109,211,0.08804847413205381,0.0,0.06425314158091457,0.08804847413205381,0.0,0.06425314158091457,0.16629637609947623,1.277331227273166,0.06165582542861265
27690579,0.0777777777777777,1.2617101856344586,0.0,208.43,0.753,237,-0.35849179925585417,0.0,-0.6621877602812516,-0.35849179925585417,0.0,-0.6621877602812516,-0.2855804096439444,1.0971325192172436,-0.6386658119472691
27690579,0.0777777777777777,1.2617101856344586,0.0,270.25,0.6930000000000001,238,-0.6929934031394691,0.0,0.0030237733343290584,-0.6929934031394691,0.0,0.0030237733343290584,-0.6151664176191919,1.2670026384604058,0.007023674873724018
27800758,0.0777777777777777,1.2654718896614034,0.0,210.91,0.242,234,-0.12431322316492416,0.0,-0.20763001359713812,-0.12431322316492416,0.0,-0.20763001359713812,-0.04868346191548145,1.2130957356544565,-0.19957027170068348
27800758,0.0777777777777777,1.2654718896614034,0.0,195.24,0.615,239,-0.1616606363287695,0.0,-0.5933724282959036,-0.1616606363287695,0.0,-0.5933724282959036,-0.09003462562931669,1.1162652365163641,-0.5725394064341689
27873639,0.0777777777777777,1.2695380142775148,0.0,196.52,0.136,164,-0.03867160253232718,0.0,-0.13038599295009304,-0.03867160253232718,0.0,-0.13038599295009304,0.03758245826583991,1.237158832278689,-0.12582497710081317
27959798,0.0777777777777777,1.2751213857470955,0.0,261.85,0.081,236,-0.08018192602029837,0.0,-0.01148297608093817,-0.08018192602029837,0.0,-0.01148297608093817,-0.002513308915722462,1.2718426770016003,-0.01017798931710256
27959798,0.0777777777777777,1.2751213857470955,0.0,215.16,0.213,217,-0.1226585423098916,0.0,-0.17413753759144676,-0.1226585423098916,0.0,-0.17413753759144676,-0.04663874861429139,1.2324800424035973,-0.167544751628911
27959798,0.0777777777777777,1.2751213857470955,0.0,121.78,0.132,214,0.11221010901904092,0.0,-0.06951900052456846,0.11221010901904092,0.0,-0.06951900052456846,0.18927094351632687,1.2591418869254576,-0.06883262025381337
27959798,0.0777777777777777,1.2751213857470955,0.0,5.05,0.162,240,0.014260058638569564,0.0,0.16137115828928217,0.014260058638569564,0.0,0.16137115828928217,0.09367626603177287,1.3139928844142714,0.15646163958812823
28032737,0.0777777777777777,1.279093852859435,0.0,141.76,0.556,238,0.34414002317833936,0.0,-0.4366962839855774,0.34414002317833936,0.0,-0.4366962839855774,0.41780331091502376,1.1755278677191656,-0.4275426569789932
28032737,0.0777777777777777,1.279093852859435,0.0,158.49,0.5680000000000001,191,0.20826493027616563,0.0,-0.5284408375750912,0.20826493027616563,0.0,-0.5284408375750912,0.28108133150866704,1.1524265220720897,-0.5150214096050771
28032737,0.0777777777777777,1.279093852859435,0.0,191.96,0.166,226,-0.03439997488347494,0.0,-0.16239655700788824,-0.03439997488347494,0.0,-0.16239655700788824,0.04186138950645186,1.2395323664150175,-0.15716520557633462
28141365,0.0777777777777777,1.2823861190396757,0.0,231.45000000000002,0.989,237,-0.7734619016870669,0.0,-0.6163421830757864,-0.7734619016870669,0.0,-0.6163421830757864,-0.7025408253120361,1.1300757563037822,-0.5882392634593703
28209601,0.0777777777777777,1.2835132563799183,0.0,153.26,0.662,241,0.29786198793067364,0.0,-0.5912040562665206,0.29786198793067364,0.0,-0.5912040562665206,0.36815067235610377,1.143266689807382,-0.5781509168537394
28276270,0.0777777777777777,1.2845555555555557,0.0,344.72,0.394,122,-0.10383331789720121,0.0,0.3800718906923515,-0.10383331789720121,0.0,0.3800718906923515,-0.021906009200029997,1.3748661284780683,0.37032842590350884
